"geo_code","indic_de","geo","time","values"
"DE50","Crude rate of total population change","Bremen",2014,6.8
"DE60","Crude rate of total population change","Hamburg",2014,9.4
"DE71","Crude rate of total population change","Darmstadt",2014,10.8
"DE72","Crude rate of total population change","Gießen",2014,5.7
"DE73","Crude rate of total population change","Kassel",2014,1
"DE80","Crude rate of total population change","Mecklenburg-Vorpommern",2014,1.6
"DE91","Crude rate of total population change","Braunschweig",2014,3.1
"DE92","Crude rate of total population change","Hannover",2014,4.4
"DE93","Crude rate of total population change","Lüneburg",2014,4.5
"DE94","Crude rate of total population change","Weser-Ems",2014,5.9
"DEA1","Crude rate of total population change","Düsseldorf",2014,3.8
"DEA2","Crude rate of total population change","Köln",2014,6.6
"DEA3","Crude rate of total population change","Münster",2014,2.5
"DEA4","Crude rate of total population change","Detmold",2014,2.6
"DEA5","Crude rate of total population change","Arnsberg",2014,1.7
"DEB1","Crude rate of total population change","Koblenz",2014,1.9
"DEB2","Crude rate of total population change","Trier",2014,5.2
"DEB3","Crude rate of total population change","Rheinhessen-Pfalz",2014,5.8
"DEC0","Crude rate of total population change","Saarland",2014,-1.7
"DED2","Crude rate of total population change","Dresden",2014,1.2
"DED4","Crude rate of total population change","Chemnitz",2014,-3.8
"DED5","Crude rate of total population change","Leipzig",2014,12.8
"DEE0","Crude rate of total population change","Sachsen-Anhalt",2014,-4
"DEF0","Crude rate of total population change","Schleswig-Holstein",2014,5.3
"DEG0","Crude rate of total population change","Thüringen",2014,-1.9
"DK01","Crude rate of total population change","Hovedstaden",2014,10.6
"DK02","Crude rate of total population change","Sjælland",2014,4.6
"DK03","Crude rate of total population change","Syddanmark",2014,2.7
"DK04","Crude rate of total population change","Midtjylland",2014,4.1
"DK05","Crude rate of total population change","Nordjylland",2014,2.7
"EE00","Crude rate of total population change","Eesti",2014,-1.9
"EL30","Crude rate of total population change","Attiki",2014,-10.6
"EL41","Crude rate of total population change","Voreio Aigaio",2014,-4.5
"EL42","Crude rate of total population change","Notio Aigaio",2014,0.2
"EL43","Crude rate of total population change","Kriti",2014,1
"EL51","Crude rate of total population change","Anatoliki Makedonia, Thraki",2014,-2.8
"EL52","Crude rate of total population change","Kentriki Makedonia",2014,-5
"EL53","Crude rate of total population change","Dytiki Makedonia",2014,-8.2
"EL54","Crude rate of total population change","Ipeiros",2014,-5.6
"EL61","Crude rate of total population change","Thessalia",2014,-5.5
"EL62","Crude rate of total population change","Ionia Nisia",2014,-2.9
"EL63","Crude rate of total population change","Dytiki Ellada",2014,-6.6
"EL64","Crude rate of total population change","Sterea Ellada",2014,-2.6
"EL65","Crude rate of total population change","Peloponnisos",2014,-3
"ES11","Crude rate of total population change","Galicia",2014,-4.6
"ES12","Crude rate of total population change","Principado de Asturias",2014,-8.6
"ES13","Crude rate of total population change","Cantabria",2014,-4
"ES21","Crude rate of total population change","País Vasco",2014,-1
"ES22","Crude rate of total population change","Comunidad Foral de Navarra",2014,-0.1
"ES23","Crude rate of total population change","La Rioja",2014,-5.3
"ES24","Crude rate of total population change","Aragón",2014,-3.7
"ES30","Crude rate of total population change","Comunidad de Madrid",2014,1.1
"ES41","Crude rate of total population change","Castilla y León",2014,-7.1
"ES42","Crude rate of total population change","Castilla-la Mancha",2014,-6
"ES43","Crude rate of total population change","Extremadura",2014,-4.4
"ES51","Crude rate of total population change","Cataluña",2014,-2.6
"ES52","Crude rate of total population change","Comunidad Valenciana",2014,-3.4
"ES53","Crude rate of total population change","Illes Balears",2014,8.1
"ES61","Crude rate of total population change","Andalucía",2014,1.3
"ES62","Crude rate of total population change","Región de Murcia",2014,1.3
"ES63","Crude rate of total population change","Ciudad Autónoma de Ceuta (ES)",2014,0.2
"ES64","Crude rate of total population change","Ciudad Autónoma de Melilla (ES)",2014,8.3
"ES70","Crude rate of total population change","Canarias (ES)",2014,5.3
"FI19","Crude rate of total population change","Länsi-Suomi",2014,2.1
"FI1B","Crude rate of total population change","Helsinki-Uusimaa",2014,11.2
"FI1C","Crude rate of total population change","Etelä-Suomi",2014,-0.2
"FI1D","Crude rate of total population change","Pohjois- ja Itä-Suomi",2014,-0.3
"FI20","Crude rate of total population change","Åland",2014,8.7
"FR10","Crude rate of total population change","Île de France",2014,4.9
"FR21","Crude rate of total population change","Champagne-Ardenne",2014,0.3
"FR22","Crude rate of total population change","Picardie",2014,1.6
"FR23","Crude rate of total population change","Haute-Normandie",2014,1.4
"FR24","Crude rate of total population change","Centre (FR)",2014,2.4
"FR25","Crude rate of total population change","Basse-Normandie",2014,0.3
"FR26","Crude rate of total population change","Bourgogne",2014,-0.2
"FR30","Crude rate of total population change","Nord - Pas-de-Calais",2014,1.7
"FR41","Crude rate of total population change","Lorraine",2014,-1.3
"FR42","Crude rate of total population change","Alsace",2014,3.8
"FR43","Crude rate of total population change","Franche-Comté",2014,0.8
"FR51","Crude rate of total population change","Pays de la Loire",2014,7.5
"FR52","Crude rate of total population change","Bretagne",2014,5.5
"FR53","Crude rate of total population change","Poitou-Charentes",2014,3.2
"FR61","Crude rate of total population change","Aquitaine",2014,8.1
"FR62","Crude rate of total population change","Midi-Pyrénées",2014,8
"FR63","Crude rate of total population change","Limousin",2014,-2.5
"FR71","Crude rate of total population change","Rhône-Alpes",2014,8.7
"FR72","Crude rate of total population change","Auvergne",2014,2.5
"FR81","Crude rate of total population change","Languedoc-Roussillon",2014,10.9
"FR82","Crude rate of total population change","Provence-Alpes-Côte d'Azur",2014,3.6
"FR83","Crude rate of total population change","Corse",2014,10.4
"FRA1","Crude rate of total population change","Guadeloupe",2014,-4
"FRA2","Crude rate of total population change","Martinique",2014,-9.9
"FRA3","Crude rate of total population change","Guyane",2014,20.9
"FRA4","Crude rate of total population change","La Réunion",2014,5
"HR03","Crude rate of total population change","Jadranska Hrvatska",2014,-2.6
"HR04","Crude rate of total population change","Kontinentalna Hrvatska",2014,-6.3
"HU10","Crude rate of total population change","Közép-Magyarország",2014,6.2
"HU21","Crude rate of total population change","Közép-Dunántúl",2014,-5.4
"HU22","Crude rate of total population change","Nyugat-Dunántúl",2014,-0.6
"HU23","Crude rate of total population change","Dél-Dunántúl",2014,-9.2
"HU31","Crude rate of total population change","Észak-Magyarország",2014,-10.3
"HU32","Crude rate of total population change","Észak-Alföld",2014,-3.3
"HU33","Crude rate of total population change","Dél-Alföld",2014,-6.6
"IE01","Crude rate of total population change","Border, Midland and Western",2014,-5.2
"IE02","Crude rate of total population change","Southern and Eastern",2014,8.8
"IS00","Crude rate of total population change","Ísland",2014,10.5
"ITC1","Crude rate of total population change","Piemonte",2014,-2.8
"ITC2","Crude rate of total population change","Valle d'Aosta/Vallée d'Aoste",2014,-2.3
"ITC3","Crude rate of total population change","Liguria",2014,-5.5
"ITC4","Crude rate of total population change","Lombardia",2014,2.9
"ITF1","Crude rate of total population change","Abruzzo",2014,-1.8
"ITF2","Crude rate of total population change","Molise",2014,-4.4
"ITF3","Crude rate of total population change","Campania",2014,-1.4
"ITF4","Crude rate of total population change","Puglia",2014,0
"ITF5","Crude rate of total population change","Basilicata",2014,-3.1
"ITF6","Crude rate of total population change","Calabria",2014,-2
"ITG1","Crude rate of total population change","Sicilia",2014,-0.6
"ITG2","Crude rate of total population change","Sardegna",2014,-0.3
"ITH1","Crude rate of total population change","Provincia Autonoma di Bolzano/Bozen",2014,5.4
"ITH2","Crude rate of total population change","Provincia Autonoma di Trento",2014,2.2
"ITH3","Crude rate of total population change","Veneto",2014,0.2
"ITH4","Crude rate of total population change","Friuli-Venezia Giulia",2014,-1.8
"ITH5","Crude rate of total population change","Emilia-Romagna",2014,0.9
"ITI1","Crude rate of total population change","Toscana",2014,0.6
"ITI2","Crude rate of total population change","Umbria",2014,-2.2
"ITI3","Crude rate of total population change","Marche",2014,-1.5
"ITI4","Crude rate of total population change","Lazio",2014,3.7
"LI00","Crude rate of total population change","Liechtenstein",2014,6.4
"LT00","Crude rate of total population change","Lietuva",2014,-7.6
"LU00","Crude rate of total population change","Luxembourg",2014,23.9
"LV00","Crude rate of total population change","Latvija",2014,-7.7
"ME00","Crude rate of total population change","Crna Gora",2014,0.9
"MK00","Crude rate of total population change","Poranesna jugoslovenska Republika Makedonija",2014,1.7
"MT00","Crude rate of total population change","Malta",2014,9.3
"NL11","Crude rate of total population change","Groningen",2014,2.1
"NL12","Crude rate of total population change","Friesland (NL)",2014,-0.1
"NL13","Crude rate of total population change","Drenthe",2014,-0.8
"NL21","Crude rate of total population change","Overijssel",2014,0.8
"NL22","Crude rate of total population change","Gelderland",2014,3.4
"NL23","Crude rate of total population change","Flevoland",2014,4.7
"NL31","Crude rate of total population change","Utrecht",2014,7.9
"NL32","Crude rate of total population change","Noord-Holland",2014,7.5
"NL33","Crude rate of total population change","Zuid-Holland",2014,6.4
"NL34","Crude rate of total population change","Zeeland",2014,0.3
"NL41","Crude rate of total population change","Noord-Brabant",2014,3.8
"NL42","Crude rate of total population change","Limburg (NL)",2014,-1.8
"NO01","Crude rate of total population change","Oslo og Akershus",2014,18.7
"NO02","Crude rate of total population change","Hedmark og Oppland",2014,4.6
"NO03","Crude rate of total population change","Sør-Østlandet",2014,7.5
"NO04","Crude rate of total population change","Agder og Rogaland",2014,13.7
"NO05","Crude rate of total population change","Vestlandet",2014,10
"NO06","Crude rate of total population change","Trøndelag",2014,10.5
"NO07","Crude rate of total population change","Nord-Norge",2014,5.7
"PL11","Crude rate of total population change","Lódzkie",2014,-3.6
"PL12","Crude rate of total population change","Mazowieckie",2014,3.2
"PL21","Crude rate of total population change","Malopolskie",2014,2.6
"PL22","Crude rate of total population change","Slaskie",2014,-2.7
"PL31","Crude rate of total population change","Lubelskie",2014,-3.8
"PL32","Crude rate of total population change","Podkarpackie",2014,0.3
"PL33","Crude rate of total population change","Swietokrzyskie",2014,-4.1
"PL34","Crude rate of total population change","Podlaskie",2014,-2.6
"PL41","Crude rate of total population change","Wielkopolskie",2014,1.8
"PL42","Crude rate of total population change","Zachodniopomorskie",2014,-1.7
"PL43","Crude rate of total population change","Lubuskie",2014,-1.1
"PL51","Crude rate of total population change","Dolnoslaskie",2014,-0.4
"PL52","Crude rate of total population change","Opolskie",2014,-3.5
"PL61","Crude rate of total population change","Kujawsko-Pomorskie",2014,-1.2
"PL62","Crude rate of total population change","Warminsko-Mazurskie",2014,-1.9
"PL63","Crude rate of total population change","Pomorskie",2014,3
"PT11","Crude rate of total population change","Norte",2014,-6.2
"PT15","Crude rate of total population change","Algarve",2014,-2
"PT16","Crude rate of total population change","Centro (PT)",2014,-7.6
"PT17","Crude rate of total population change","Área Metropolitana de Lisboa",2014,0.6
"PT18","Crude rate of total population change","Alentejo",2014,-13.5
"PT20","Crude rate of total population change","Região Autónoma dos Açores (PT)",2014,-4.4
"PT30","Crude rate of total population change","Região Autónoma da Madeira (PT)",2014,-10.1
"RO11","Crude rate of total population change","Nord-Vest",2014,-1.8
"RO12","Crude rate of total population change","Centru",2014,-2.2
"RO21","Crude rate of total population change","Nord-Est",2014,-1.2
"RO22","Crude rate of total population change","Sud-Est",2014,-6.7
"RO31","Crude rate of total population change","Sud - Muntenia",2014,-7.7
"RO32","Crude rate of total population change","Bucuresti - Ilfov",2014,0.5
"RO41","Crude rate of total population change","Sud-Vest Oltenia",2014,-8.7
"RO42","Crude rate of total population change","Vest",2014,-3.4
"SE11","Crude rate of total population change","Stockholm",2014,16.1
